timestamp,VIBRATION.time_usec,VIBRATION.vibration_x,VIBRATION.vibration_y,VIBRATION.vibration_z,VIBRATION.clipping_0,VIBRATION.clipping_1,VIBRATION.clipping_2
1437195960.14742804,137293813,0.040858831256628036,0.04783394932746887,0.08244852721691132,0,0,0
1437195960.49243999,137615369,0.03369243070483208,0.03729800507426262,0.05656302720308304,0,0,0
1437195960.90171599,137937709,0.03005283512175083,0.030390754342079163,0.039145082235336304,0,0,0
1437195961.24583602,138258800,0.03416749835014343,0.030333468690514565,0.03761347383260727,0,0,0
1437195961.56086802,138580798,0.03742295876145363,0.029420359060168266,0.04164201766252518,0,0,0
1437195961.90587592,138903348,0.031699784100055695,0.033481769263744354,0.03779995068907738,0,0,0
1437195962.14814401,139224495,0.03133194521069527,0.030143022537231445,0.04044259339570999,0,0,0
1437195962.59052396,139546367,0.04220462590456009,0.030509594827890396,0.052247874438762665,0,0,0
1437195962.83442402,139907723,0.03949643298983574,0.04679403826594353,0.07879771292209625,0,0,0
1437195963.24871588,140269624,0.03367576375603676,0.03529292717576027,0.04897002875804901,0,0,0
1437195963.47581983,140631221,0.03289011865854263,0.031949225813150406,0.041638899594545364,0,0,0
1437195963.87304783,140993857,0.029389455914497375,0.02918059192597866,0.040848348289728165,0,0,0
1437195964.30703592,141355247,0.03008304536342621,0.02934250794351101,0.03732207044959068,0,0,0
1437195964.69992399,141716810,0.03103894554078579,0.02958378754556179,0.03911544010043144,0,0,0
1437195964.87344003,142079692,0.030417747795581818,0.030055269598960876,0.038909610360860825,0,0,0
1437195965.21643996,142440580,0.0390254408121109,0.05924363434314728,0.10293765366077423,0,0,0
1437195965.52462387,142802345,0.03421276435256004,0.03524903953075409,0.058374859392642975,0,0,0
1437195965.75743198,143164569,0.03295082598924637,0.02965272031724453,0.0473608635365963,0,0,0
1437195966.37511587,143525674,0.0331185981631279,0.031942132860422134,0.04077266529202461,0,0,0
1437195966.77136803,143888039,0.03036079928278923,0.03509734198451042,0.045359935611486435,0,0,0
1437195967.11233592,144249708,0.03438369557261467,0.030481835827231407,0.04178880155086517,0,0,0
1437195967.53047204,144611788,0.03258047625422478,0.028247056528925896,0.039318591356277466,0,0,0
1437195967.86961198,144973633,0.046241167932748795,0.056093793362379074,0.11186577379703522,0,0,0
1437195968.13768387,145335193,0.03783199563622475,0.04181986674666405,0.07484863698482513,0,0,0
1437195968.38906002,145697066,0.03367600962519646,0.031001856550574303,0.0457664392888546,0,0,0
1437195968.62394404,146058993,0.03087921440601349,0.035526517778635025,0.04269278421998024,0,0,0
1437195969.22009587,146420998,0.033168334513902664,0.0318131148815155,0.044500138610601425,0,0,0
1437195969.46219587,146782511,0.03501151502132416,0.03175356984138489,0.04238862171769142,0,0,0
1437195969.79941583,147144547,0.03207828104496002,0.0302480049431324,0.040603406727313995,0,0,0
1437195970.25770402,147507618,0.036119550466537476,0.039902910590171814,0.08786988258361816,0,0,0
1437195970.48157597,147868663,0.04008457437157631,0.042385540902614594,0.07550740242004395,0,0,0
1437195970.91190386,148230219,0.03258860483765602,0.032096851617097855,0.04414758458733559,0,0,0
1437195971.28703189,148571622,0.032642919570207596,0.030948175117373466,0.040298011153936386,0,0,0
1437195971.53123593,148893899,0.030131792649626732,0.029196036979556084,0.0359276719391346,0,0,0
1437195971.75717998,149215641,0.03165740519762039,0.028326671570539474,0.03969141095876694,0,0,0
1437195972.22553182,149537128,0.030533168464899063,0.03007262386381626,0.04237421229481697,0,0,0
1437195972.53462005,149858536,0.032673269510269165,0.029546640813350677,0.03853057324886322,0,0,0
1437195972.87671185,150179854,0.04043322429060936,0.06585779786109924,0.1161256954073906,0,0,0
1437195973.18816400,150501517,0.03941795602440834,0.049522627145051956,0.0831921175122261,0,0,0
1437195973.41303992,150822905,0.030765080824494362,0.03257206827402115,0.04766835272312164,0,0,0
1437195973.78109598,151144734,0.029182638972997665,0.031036147847771645,0.039697304368019104,0,0,0
1437195974.00519991,151466584,0.031530581414699554,0.030201492831110954,0.041442472487688065,0,0,0
1437195974.44835997,151747388,0.031159136444330215,0.02806069701910019,0.040260739624500275,0,0,0
1437195974.81046391,152028737,0.03054569847881794,0.03139711543917656,0.04185742139816284,0,0,0
1437195975.07376790,152310164,0.029271630570292473,0.030086839571595192,0.03860233351588249,0,0,0
1437195975.38886786,152590992,0.03769214078783989,0.03304619342088699,0.05073193833231926,0,0,0
1437195975.63513589,152872457,0.044304557144641876,0.04926234111189842,0.08549430966377258,0,0,0
1437195975.88191605,153153879,0.03660639002919197,0.047594718635082245,0.08334533870220184,0,0,0
1437195976.29526782,153435815,0.0317094624042511,0.029564080759882927,0.045783575624227524,0,0,0
1437195976.51919603,153717429,0.033502135425806046,0.03162829205393791,0.039611659944057465,0,0,0
1437195976.84333587,153998530,0.029774775728583336,0.026802726089954376,0.04530784860253334,0,0,0
1437195977.29557586,154279604,0.03084767796099186,0.029351340606808662,0.03988507017493248,0,0,0
1437195977.53329992,154560699,0.03280233219265938,0.028971008956432343,0.042423080652952194,0,0,0
1437195977.76076794,154841083,0.031306128948926926,0.03183650225400925,0.042911678552627563,0,0,0
1437195978.12690401,155122590,0.03345508500933647,0.02903611585497856,0.039964839816093445,0,0,0
1437195978.39498401,155403999,0.04057076945900917,0.06571453809738159,0.1168452650308609,0,0,0
1437195978.65208387,155685785,0.03717626631259918,0.04431000351905823,0.06991416215896606,0,0,0
1437195978.98624802,156007835,0.034711457788944244,0.031244998797774315,0.04549751430749893,0,0,0
1437195979.39944005,156329318,0.029808081686496735,0.02883611060678959,0.03963204100728035,0,0,0
1437195979.62262797,156650263,0.031066235154867172,0.030523449182510376,0.043535538017749786,0,0,0
1437195979.98563600,157012529,0.034506745636463165,0.030736561864614487,0.04372603818774223,0,0,0
1437195980.25188398,157374553,0.033798325806856155,0.03149963170289993,0.038333289325237274,0,0,0
1437195980.51386404,157736558,0.03334217891097069,0.0318218469619751,0.04735850170254707,0,0,0
1437195980.84611988,158098001,0.04419909045100212,0.05114039033651352,0.09079128503799438,0,0,0
1437195981.07101989,158459469,0.036557964980602264,0.04015068709850311,0.06209046393632889,0,0,0
1437195981.68027592,158820835,0.031060701236128807,0.02776370756328106,0.03897589445114136,0,0,0
1437195982.11974788,159184212,0.03340134024620056,0.03414209559559822,0.03488965705037117,0,0,0
1437195982.43319583,159546444,0.033071260899305344,0.034285418689250946,0.043976761400699615,0,0,0
1437195982.84580803,159907210,0.0343811959028244,0.030125733464956284,0.04153204336762428,0,0,0
1437195983.12204003,160269246,0.036349400877952576,0.029746970161795616,0.04094710201025009,0,0,0
1437195983.35012794,160630324,0.044331394135951996,0.05408155173063278,0.10760335624217987,0,0,0
1437195983.61821198,160992382,0.04104499891400337,0.04849795624613762,0.08545857667922974,0,0,0
1437195983.88643599,161354177,0.035467635840177536,0.030660083517432213,0.04738522320985794,0,0,0
1437195984.33155584,161715089,0.030546922236680984,0.030875632539391518,0.05030858516693115,0,0,0
1437195984.65467596,162077069,0.03163227438926697,0.029519150033593178,0.04232579469680786,0,0,0
1437195985.08680391,162418424,0.02981438674032688,0.03158958628773689,0.03834429383277893,0,0,0
1437195985.39403987,162740012,0.02965068817138672,0.03280647099018097,0.039961542934179306,0,0,0
1437195985.95018387,163062139,0.037234846502542496,0.036842361092567444,0.07215260714292526,0,0,0
1437195986.29495597,163383875,0.0455462820827961,0.0422450490295887,0.08490704745054245,0,0,0
1437195986.60846782,163705414,0.03677200525999069,0.03896009549498558,0.06457407772541046,0,0,0
1437195987.02270794,164027448,0.029252473264932632,0.031949177384376526,0.04088136553764343,0,0,0
1437195987.28573203,164348175,0.03176093101501465,0.03240325674414635,0.04264392703771591,0,0,0
1437195987.61090803,164670632,0.02880094386637211,0.03124377317726612,0.04107819125056267,0,0,0
1437195988.05717993,164992155,0.03066088631749153,0.031009823083877563,0.04511654004454613,0,0,0
1437195988.30018783,165313560,0.03162591904401779,0.030528880655765533,0.04140673950314522,0,0,0
1437195988.64238000,165634823,0.03378014639019966,0.0344759039580822,0.05353372171521187,0,0,0
1437195989.01802802,165956078,0.03853419050574303,0.043385978788137436,0.07989010214805603,0,0,0
1437195989.25963998,166277828,0.03411799296736717,0.041382577270269394,0.0696498230099678,0,0,0
1437195989.50866389,166599522,0.03243036940693855,0.03245321288704872,0.04527023062109947,0,0,0
1437195989.74481988,166920649,0.03083263337612152,0.03230786696076393,0.04044555872678757,0,0,0
1437195989.98792386,167283062,0.03086698427796364,0.03118783049285412,0.037276823073625565,0,0,0
1437195990.33407187,167644852,0.03443286940455437,0.031243473291397095,0.040269460529088974,0,0,0
1437195990.56320405,168007240,0.03240536153316498,0.030439304187893867,0.04357154294848442,0,0,0
1437195991.16638803,168368673,0.03740881010890007,0.03890403360128403,0.08397817611694336,0,0,0
1437195991.39951587,168731412,0.03991518169641495,0.042909830808639526,0.07670170813798904,0,0,0
1437195991.67461205,169093579,0.033058397471904755,0.03216201812028885,0.047062505036592484,0,0,0
1437195992.12989593,169454638,0.03337395191192627,0.03330864757299423,0.03997017815709114,0,0,0
1437195992.42589998,169816983,0.03365837410092354,0.03332814574241638,0.04629399999976158,0,0,0
1437195992.78530788,170179176,0.030835561454296112,0.03341301903128624,0.03914955258369446,0,0,0
1437195993.19927192,170500904,0.03297264128923416,0.029908044263720512,0.04287557676434517,0,0,0
1437195993.68938804,170822438,0.03373235464096069,0.03121946193277836,0.050101667642593384,0,0,0
1437195994.02161598,171144005,0.04506789892911911,0.049653347581624985,0.09165700525045395,0,0,0
1437195994.37270784,171465412,0.03935679793357849,0.044647231698036194,0.07738027721643448,0,0,0
1437195994.61080790,171786627,0.03090711310505867,0.03230009973049164,0.0406855046749115,0,0,0
1437195994.85893583,172109239,0.03326323255896568,0.030143676325678825,0.038417749106884,0,0,0
1437195995.13503599,172430679,0.029883338138461113,0.030030524358153343,0.03953803703188896,0,0,0
1437195995.38023996,172751069,0.03493008017539978,0.028049377724528313,0.03719336539506912,0,0,0
1437195995.72557187,173072997,0.03447164595127106,0.027877235785126686,0.04048221558332443,0,0,0
1437195995.95041203,173393995,0.030375950038433075,0.027526522055268288,0.03982171788811684,0,0,0
1437195996.34167600,173716249,0.04529651254415512,0.04809281602501869,0.09326116740703583,0,0,0
1437195996.57070804,174038569,0.0382784828543663,0.03989558294415474,0.0695953518152237,0,0,0
1437195996.87581205,174359866,0.03024929389357567,0.033031120896339417,0.045201633125543594,0,0,0
1437195997.38004398,174680905,0.029977692291140556,0.029114549979567528,0.0401095449924469,0,0,0
1437195997.60410786,175001413,0.029019542038440704,0.028697052970528603,0.03807162493467331,0,0,0
1437195997.86099195,175323641,0.03002774342894554,0.03150596842169762,0.03932412713766098,0,0,0
1437195998.37841582,175644893,0.03194047883152962,0.03200308233499527,0.039215411990880966,0,0,0
1437195998.79675603,175926681,0.031543463468551636,0.027884937822818756,0.04396345466375351,0,0,0
1437195999.18428802,176208105,0.03353611379861832,0.042100727558135986,0.09296448528766632,0,0,0
1437195999.44983602,176489440,0.03953087702393532,0.03856850415468216,0.06714963167905807,0,0,0
1437195999.69195604,176770905,0.03538043051958084,0.03931908309459686,0.06601694226264954,0,0,0
1437196000.10707593,177052202,0.033132441341876984,0.026169784367084503,0.04157296195626259,0,0,0
1437196000.48535204,177334016,0.031200818717479706,0.030382251366972923,0.034429147839546204,0,0,0
1437196000.72336793,177615392,0.028551718220114708,0.03139221668243408,0.04092121124267578,0,0,0
1437196000.96045589,177937673,0.03236054629087448,0.031027253717184067,0.03775020316243172,0,0,0
1437196001.31464386,178258788,0.029193252325057983,0.03346693888306618,0.04023391753435135,0,0,0
1437196001.55672383,178580242,0.03288552910089493,0.02743789367377758,0.03703867644071579,0,0,0
1437196001.78092384,178901546,0.04227357730269432,0.058521054685115814,0.10563746094703674,0,0,0
1437196002.14209199,179264533,0.038945067673921585,0.03771262988448143,0.06627489626407623,0,0,0
1437196002.38511205,179625851,0.031763553619384766,0.028542770072817802,0.042414236813783646,0,0,0
1437196002.80214000,179987634,0.030360303819179535,0.03148532286286354,0.04315328970551491,0,0,0
1437196003.17644405,180349548,0.03458143770694733,0.03040315769612789,0.04126770421862602,0,0,0
1437196003.41055202,180710636,0.03147001191973686,0.030998170375823975,0.03699113056063652,0,0,0
1437196003.96684790,181072285,0.03002035617828369,0.029430774971842766,0.03721971809864044,0,0,0
1437196004.31103992,181434574,0.03648432716727257,0.03930122032761574,0.08836992084980011,0,0,0
1437196004.62597585,181796014,0.0373743437230587,0.04773218557238579,0.07011821120977402,0,0,0
1437196005.04024386,182157546,0.03145480155944824,0.03237650915980339,0.04701639339327812,0,0,0
1437196005.30343199,182518666,0.02816123142838478,0.03272058442234993,0.04056532308459282,0,0,0
1437196005.55931997,182880070,0.03343185409903526,0.027960030362010002,0.04338279366493225,0,0,0
1437196005.86250401,183241448,0.03159740939736366,0.030003782361745834,0.040402404963970184,0,0,0
1437196006.21979594,183603622,0.027587492018938065,0.030727749690413475,0.040381453931331635,0,0,0
1437196006.65789199,183965620,0.03363821655511856,0.036729052662849426,0.07352297753095627,0,0,0
1437196006.88302803,184327192,0.03421062231063843,0.042843155562877655,0.07130677998065948,0,0,0
1437196007.33819985,184688632,0.0364350825548172,0.038321223109960556,0.05367510765790939,0,0,0
1437196007.89943194,185049575,0.03216369077563286,0.026699969545006752,0.0362485907971859,0,0,0
1437196008.18051982,185410909,0.03223055601119995,0.03105264902114868,0.041979242116212845,0,0,0
1437196008.52577186,185772140,0.0322485975921154,0.029096359387040138,0.04038012772798538,0,0,0
1437196009.00681996,186134325,0.030506180599331856,0.03104850836098194,0.042379625141620636,0,0,0
1437196009.44126391,186496399,0.039085883647203445,0.034198861569166183,0.047228939831256866,0,0,0
1437196009.84021592,186857553,0.03704347088932991,0.04150652140378952,0.08252058923244476,0,0,0
1437196010.17730784,187219798,0.031743574887514114,0.042517904192209244,0.06376846879720688,0,0,0
1437196010.62870002,187581894,0.031339164823293686,0.030117014423012733,0.04035341739654541,0,0,0
1437196010.86273193,187943582,0.03135308250784874,0.034096505492925644,0.041016142815351486,0,0,0
1437196011.10877204,188305873,0.03120940923690796,0.027397019788622856,0.03942178934812546,0,0,0
1437196011.38787198,188667696,0.03006083332002163,0.028706567361950874,0.043578535318374634,0,0,0
1437196011.69604397,189028965,0.032216329127550125,0.029246030375361443,0.03780151531100273,0,0,0
1437196011.92407203,189390391,0.04652565345168114,0.06392514705657959,0.11140334606170654,0,0,0
1437196012.38030791,189752090,0.034513577818870544,0.043111320585012436,0.08111562579870224,0,0,0
1437196012.80144787,190113673,0.032690830528736115,0.03543978929519653,0.04418543726205826,0,0,0
1437196013.02556396,190475398,0.03281321004033089,0.03281843662261963,0.03910334035754204,0,0,0
1437196013.56979990,190796987,0.032434944063425064,0.02919568121433258,0.03896316885948181,0,0,0
1437196013.98004389,191118301,0.033099930733442307,0.030264491215348244,0.03700505942106247,0,0,0
1437196014.35815597,191439606,0.0295322947204113,0.029684390872716904,0.04060954228043556,0,0,0
1437196014.59722805,191761431,0.037863291800022125,0.033171407878398895,0.045446813106536865,0,0,0
1437196014.83343196,192083412,0.04087868705391884,0.04572298750281334,0.08149851858615875,0,0,0
1437196015.19152784,192405080,0.037870507687330246,0.046961985528469086,0.08035755157470703,0,0,0
1437196015.42960787,192726428,0.03242137283086777,0.03195422515273094,0.04033195972442627,0,0,0
1437196015.77584386,193047938,0.031225230544805527,0.033292245119810104,0.04318441078066826,0,0,0
1437196016.18392396,193369542,0.029594533145427704,0.03428492695093155,0.039906095713377,0,0,0
1437196016.52801585,193690983,0.032168060541152954,0.029151029884815216,0.03967424854636192,0,0,0
1437196016.84315205,194013171,0.03144705295562744,0.028698351234197617,0.03855694830417633,0,0,0
1437196017.26131201,194335110,0.03910982981324196,0.031094694510102272,0.05109754949808121,0,0,0
1437196017.49947596,194656404,0.03839035704731941,0.053315419703722,0.08682235330343246,0,0,0
1437196017.87265587,194977372,0.041441306471824646,0.046205323189496994,0.07499261200428009,0,0,0
1437196018.11664796,195299218,0.03202613443136215,0.03429797291755676,0.04801589623093605,0,0,0
1437196018.52991199,195621880,0.028584131971001625,0.031852446496486664,0.04242250323295593,0,0,0
1437196018.75701594,195943192,0.03532199561595917,0.029333705082535744,0.042687416076660156,0,0,0
1437196019.07627201,196264640,0.03702007606625557,0.03325575217604637,0.03621069714426994,0,0,0
1437196019.35831594,196585563,0.034560345113277435,0.02949601039290428,0.040736306458711624,0,0,0
1437196019.58638382,196906984,0.032849423587322235,0.0329747349023819,0.044093143194913864,0,0,0
1437196019.94755602,197229097,0.04431232064962387,0.050767138600349426,0.10609620809555054,0,0,0
1437196020.21058798,197550099,0.037404656410217285,0.040847428143024445,0.06520023941993713,0,0,0
1437196020.60958004,197871223,0.032360661774873734,0.032163918018341064,0.04748164117336273,0,0,0
1437196020.88092399,198192537,0.03101513907313347,0.03104502707719803,0.03944754973053932,0,0,0
1437196021.24499989,198514039,0.031002018600702286,0.028406521305441856,0.03721175715327263,0,0,0
1437196021.64315605,198835516,0.0322042852640152,0.03088921308517456,0.03492361307144165,0,0,0
1437196021.98138785,199157276,0.032094962894916534,0.03593507409095764,0.03676990047097206,0,0,0
1437196022.43244386,199478515,0.02839111164212227,0.032647646963596344,0.04019756615161896,0,0,0
1437196022.67159200,199800518,0.04496170952916145,0.05255258083343506,0.11955250799655914,0,0,0
1437196022.89864802,200122208,0.03671608120203018,0.03917316347360611,0.06932629644870758,0,0,0
1437196023.29495192,200444483,0.033590130507946014,0.03436795994639397,0.04937022179365158,0,0,0
1437196023.70795989,200766003,0.029813528060913086,0.03134935349225998,0.04169458523392677,0,0,0
1437196024.05318403,201087214,0.03261449187994003,0.031467974185943604,0.03899355232715607,0,0,0
1437196024.39826798,201409061,0.03132421895861626,0.027482887730002403,0.03612053021788597,0,0,0
1437196024.71248794,201730542,0.03491441160440445,0.04170118644833565,0.07491924613714218,0,0,0
1437196024.96561193,202052286,0.057334501296281815,0.08051437139511108,0.05515496805310249,0,0,0
1437196025.32877994,202373718,0.06740796566009521,0.09452293813228607,0.14428812265396118,0,0,0
1437196025.56872392,202694667,0.052102167159318924,0.0618494376540184,0.09160203486680984,0,0,0
1437196025.79347587,203016075,0.044672586023807526,0.053382258862257004,0.05905933678150177,0,0,0
1437196026.18999195,203336923,0.0335882268846035,0.036899320781230927,0.04424316808581352,0,0,0
1437196026.56822395,203658900,0.038875699043273926,0.05057878419756889,0.038742419332265854,0,0,0
1437196026.80214787,203980535,0.15361981093883514,0.245526522397995,0.2215680480003357,0,0,0
1437196027.22440791,204302104,0.07333803921937943,0.09110523760318756,0.1240571066737175,0,0,0
1437196027.56516004,204622894,0.035383328795433044,0.0378887839615345,0.04940813034772873,0,0,0
1437196027.90954399,204944695,0.03404517099261284,0.029604388400912285,0.034710586071014404,0,0,0
1437196028.25797200,205266456,0.031845953315496445,0.029726233333349228,0.04043593630194664,0,0,0
1437196028.63709998,205588149,0.03637351468205452,0.050073251128196716,0.04693842679262161,0,0,0
1437196028.87023997,205909105,0.030408333986997604,0.029727958142757416,0.03488870710134506,0,0,0
1437196029.49946404,206270710,0.033591508865356445,0.030721116811037064,0.04121873527765274,0,0,0
1437196029.91175985,206631881,0.03203268349170685,0.030827287584543228,0.039397452026605606,0,0,0
1437196030.32466793,206993557,0.03079143352806568,0.03174223005771637,0.03783126920461655,0,0,0
1437196030.70389199,207355629,0.028212709352374077,0.02965821698307991,0.03775292634963989,0,0,0
1437196030.94291997,207717967,0.030404934659600258,0.029925934970378876,0.04144204407930374,0,0,0
1437196031.18169594,208079435,0.033827509731054306,0.03125491365790367,0.03444408252835274,0,0,0
1437196031.53334403,208440809,0.03185013681650162,0.03268496319651604,0.046265315264463425,0,0,0
1437196031.77143598,208843062,0.03413810208439827,0.030692461878061295,0.041728127747774124,0,0,0
1437196032.01354790,209245595,0.030255530029535294,0.031475506722927094,0.04022415354847908,0,0,0
1437196032.36870384,209687271,0.03202628344297409,0.03252001851797104,0.03556240350008011,0,0,0
1437196032.73984790,210129295,0.030926840379834175,0.03291869908571243,0.04223174229264259,0,0,0
1437196033.19505596,210572343,0.030677126720547676,0.03102940320968628,0.041018933057785034,0,0,0
1437196033.51007605,210974361,0.030043119564652443,0.028638765215873718,0.039962537586688995,0,0,0
