timestamp,SCALED_PRESSURE.time_boot_ms,SCALED_PRESSURE.press_abs,SCALED_PRESSURE.press_diff,SCALED_PRESSURE.temperature,SCALED_PRESSURE.temperature_press_diff
1437196624.77219200,453627,960.719970703125,-0.0247656237334013,3400,0
1437196625.08028793,454028,960.7271118164062,-0.017656249925494194,3402,0
1437196625.60243583,454428,960.7384033203125,-0.0063281250186264515,3405,0
1437196625.83754396,454868,960.7233276367188,-0.021406250074505806,3408,0
1437196626.10681987,455308,960.7313842773438,-0.01335937436670065,3410,0
1437196626.45286798,455788,960.7213745117188,-0.023359375074505806,3412,0
1437196626.84306002,456268,960.719970703125,-0.0247656237334013,3414,0
1437196627.32442784,456748,960.7271118164062,-0.017656249925494194,3417,0
1437196627.75837183,457228,960.7099609375,-0.03476562350988388,3418,0
1437196628.35461593,457709,960.7142944335938,-0.03046874888241291,3421,0
1437196628.61297584,458129,960.7156982421875,-0.029062500223517418,3423,0
1437196629.12995601,458549,960.7255859375,-0.01914062537252903,3428,0
1437196629.65313983,458929,960.7257080078125,-0.019062500447034836,3429,0
1437196629.94176388,459310,960.7171020507812,-0.027656249701976776,3430,0
1437196630.51367593,459690,960.7112426757812,-0.033515624701976776,3432,0
1437196630.85781193,460071,960.7341918945312,-0.010546875186264515,3435,0
1437196631.09988785,460451,960.71826171875,-0.026484373956918716,3437,0
1437196631.59094405,460831,960.708251953125,-0.03648437559604645,3439,0
1437196631.83415604,461212,960.7113037109375,-0.03343749791383743,3441,0
1437196632.27843189,461592,960.7227783203125,-0.021953124552965164,3443,0
1437196632.59840393,461972,960.7255859375,-0.01914062537252903,3446,0
1437196633.01150393,462353,960.7156982421875,-0.029062500223517418,3448,0
1437196633.35985589,462733,960.7313842773438,-0.01335937436670065,3451,0
1437196633.63711190,463113,960.7211303710938,-0.023593749850988388,3452,0
1437196633.98406386,463493,960.7171020507812,-0.027656249701976776,3454,0
1437196634.34623599,463874,960.712890625,-0.03187499940395355,3456,0
1437196634.76835990,464214,960.7227783203125,-0.021953124552965164,3458,0
1437196635.24582791,464554,960.719970703125,-0.0247656237334013,3460,0
1437196635.69580388,464895,960.7156982421875,-0.029062500223517418,3462,0
1437196636.01189995,465235,960.7184448242188,-0.02632812410593033,3463,0
1437196636.45899200,465575,960.7156982421875,-0.029062500223517418,3464,0
1437196636.68919587,465916,960.7141723632812,-0.030546873807907104,3466,0
1437196636.94535589,466256,960.7099609375,-0.03476562350988388,3469,0
1437196637.20936394,466636,960.712890625,-0.03187499940395355,3471,0
1437196637.49955988,467016,960.7149658203125,-0.029765624552965164,3473,0
1437196637.87565994,467396,960.7184448242188,-0.02632812410593033,3474,0
1437196638.31982803,467736,960.7185668945312,-0.02617187425494194,3477,0
1437196638.60585594,468076,960.712890625,-0.03187499940395355,3479,0
1437196638.94473195,468416,960.7274169921875,-0.017343750223517418,3480,0
1437196639.24421191,468756,960.7171020507812,-0.027656249701976776,3482,0
1437196639.64145589,469096,960.7142944335938,-0.03046874888241291,3485,0
1437196639.97858787,469436,960.7099609375,-0.03476562350988388,3486,0
1437196640.26185584,469776,960.7249755859375,-0.019765624776482582,3487,0
1437196640.59669995,470116,960.7199096679688,-0.024843748658895493,3489,0
1437196640.98197603,470456,960.7166748046875,-0.028046874329447746,3490,0
1437196641.45409203,470756,960.7227783203125,-0.021953124552965164,3491,0
1437196641.80721593,471056,960.7271118164062,-0.017656249925494194,3494,0
1437196642.12583995,471356,960.7313232421875,-0.013437499292194843,3496,0
1437196642.48663592,471656,960.719970703125,-0.0247656237334013,3496,0
1437196642.73669982,471956,960.7024536132812,-0.042265623807907104,3498,0
1437196643.05279589,472256,960.7042236328125,-0.040546875447034836,3500,0
1437196643.39877987,472556,960.7171630859375,-0.027578124776482582,3502,0
1437196643.72810793,472856,960.7141723632812,-0.030546873807907104,3503,0
1437196643.97624397,473156,960.7028198242188,-0.04195312410593033,3505,0
1437196644.32834005,473456,960.719970703125,-0.0247656237334013,3507,0
1437196644.55850387,473756,960.7099609375,-0.03476562350988388,3508,0
1437196644.80864787,474056,960.7070922851562,-0.03765624761581421,3511,0
1437196645.12457991,474396,960.7127685546875,-0.0319531224668026,3512,0
1437196645.46571994,474736,960.7184448242188,-0.02632812410593033,3514,0
1437196645.80094790,475076,960.72998046875,-0.014765624888241291,3516,0
1437196646.04409194,475417,960.72998046875,-0.014765624888241291,3518,0
1437196646.39514804,475757,960.7099609375,-0.03476562350988388,3520,0
1437196646.73334002,476097,960.71875,-0.026015624403953552,3521,0
1437196647.05151200,476437,960.69873046875,-0.046015623956918716,3522,0
1437196647.54467583,476778,960.7141723632812,-0.030546873807907104,3523,0
1437196647.85276794,477118,960.7042236328125,-0.040546875447034836,3525,0
1437196648.08694792,477458,960.74169921875,-0.003046874888241291,3529,0
1437196648.38217187,477798,960.7185668945312,-0.02617187425494194,3529,0
1437196648.70114398,478139,960.7213745117188,-0.023359375074505806,3531,0
1437196648.96121192,478479,960.7099609375,-0.03476562350988388,3532,0
1437196649.26729989,478779,960.719970703125,-0.0247656237334013,3535,0
1437196649.61660385,479080,960.7099609375,-0.03476562350988388,3536,0
1437196649.99575186,479380,960.7313842773438,-0.01335937436670065,3538,0
1437196650.33081603,479680,960.728515625,-0.016249999403953552,3539,0
1437196650.56888390,479980,960.7127075195312,-0.03203124925494194,3541,0
1437196650.85800791,480281,960.7257080078125,-0.019062500447034836,3543,0
1437196651.16614389,480581,960.7229614257812,-0.021796874701976776,3545,0
1437196651.58177590,480881,960.7171020507812,-0.027656249701976776,3548,0
1437196651.88953996,481182,960.7174072265625,-0.02734375,3547,0
1437196652.33182383,481482,960.7257080078125,-0.019062500447034836,3548,0
1437196652.57589602,481782,960.7313842773438,-0.01335937436670065,3551,0
1437196653.05291200,482082,960.7229614257812,-0.021796874701976776,3553,0
1437196653.36816001,482423,960.7227783203125,-0.021953124552965164,3554,0
1437196653.61417985,482763,960.7257080078125,-0.019062500447034836,3556,0
1437196653.93133998,483103,960.7313842773438,-0.01335937436670065,3557,0
1437196654.17547989,483483,960.7233276367188,-0.021406250074505806,3560,0
1437196654.50164390,483863,960.7300415039062,-0.014687499962747097,3562,0
1437196654.74457598,484244,960.728515625,-0.016249999403953552,3564,0
1437196655.12688804,484624,960.7241821289062,-0.020546874031424522,3566,0
1437196655.47303200,485005,960.7085571289062,-0.03617187589406967,3567,0
1437196655.89210796,485385,960.7213745117188,-0.023359375074505806,3570,0
1437196656.26240396,485725,960.7366333007812,-0.008124999701976776,3570,0
1437196656.57348800,486066,960.719970703125,-0.0247656237334013,3572,0
1437196656.92664003,486406,960.7286376953125,-0.016093749552965164,3575,0
1437196657.29191184,486746,960.7356567382812,-0.009062499739229679,3577,0
1437196657.60300398,487087,960.7361450195312,-0.008593750186264515,3577,0
1437196657.96106791,487427,960.719970703125,-0.0247656237334013,3579,0
1437196658.39917183,487727,960.7199096679688,-0.024843748658895493,3580,0
1437196658.88181591,488327,960.737060546875,-0.007656249683350325,3585,0
1437196659.13456798,488627,960.7257080078125,-0.019062500447034836,3585,0
1437196659.46463585,488927,960.7048950195312,-0.03984374925494194,3586,0
1437196659.72471189,489228,960.7233276367188,-0.021406250074505806,3588,0
1437196660.13800788,489528,960.7142944335938,-0.03046874888241291,3590,0
1437196660.47312784,489828,960.7385864257812,-0.006171874701976776,3591,0
1437196660.71113586,490128,960.7241821289062,-0.020546874031424522,3592,0
1437196661.06440783,490428,960.7271118164062,-0.017656249925494194,3595,0
1437196661.47860384,490728,960.7171630859375,-0.027578124776482582,3595,0
1437196661.82299590,491028,960.735595703125,-0.009140624664723873,3596,0
1437196662.30579996,491328,960.7356567382812,-0.009062499739229679,3599,0
1437196662.72009993,491628,960.7285766601562,-0.016171874478459358,3599,0
1437196662.95109582,491928,960.75,0.005234374664723873,3602,0
1437196663.19330788,492228,960.7385864257812,-0.006171874701976776,3603,0
1437196663.61045599,492528,960.7371826171875,-0.007578124757856131,3605,0
1437196663.89353991,492828,960.735595703125,-0.009140624664723873,3605,0
1437196664.20674396,493128,960.7257080078125,-0.019062500447034836,3607,0
1437196664.69397187,493428,960.7428588867188,-0.0018749999580904841,3610,0
1437196664.93098783,493768,960.7442626953125,-0.00046874998952262104,3611,0
1437196665.26020789,494108,960.7386474609375,-0.006093749776482582,3611,0
1437196665.68226790,494448,960.7171020507812,-0.027656249701976776,3612,0
1437196665.92545605,494828,960.7428588867188,-0.0018749999580904841,3615,0
1437196666.24187589,495208,960.728515625,-0.016249999403953552,3616,0
1437196666.65567994,495588,960.7366333007812,-0.008124999701976776,3620,0
1437196667.00592399,496008,960.7327880859375,-0.011953124776482582,3621,0
1437196667.38505602,496428,960.7271118164062,-0.017656249925494194,3622,0
1437196667.72615194,496888,960.7271118164062,-0.017656249925494194,3626,0
1437196667.96134400,497348,960.7227783203125,-0.021953124552965164,3627,0
1437196668.31234384,497808,960.73828125,-0.0064843748696148396,3629,0
1437196668.76342392,498269,960.735595703125,-0.009140624664723873,3631,0
1437196669.34777594,498729,960.7385864257812,-0.006171874701976776,3634,0
1437196669.76191592,499190,960.7357788085938,-0.008984374813735485,3636,0
1437196670.13017201,499650,960.7243041992188,-0.02046874910593033,3637,0
1437196670.58928394,500050,960.7213745117188,-0.023359375074505806,3639,0
1437196671.00349998,500450,960.7249145507812,-0.019843749701976776,3641,0
1437196671.47670388,500850,960.7413330078125,-0.0034374999813735485,3643,0
1437196671.83015203,501211,960.7156982421875,-0.029062500223517418,3644,0
1437196672.27697992,501572,960.7070922851562,-0.03765624761581421,3646,0
1437196672.61126804,501932,960.7257080078125,-0.019062500447034836,3648,0
1437196672.92832398,502292,960.7249755859375,-0.019765624776482582,3649,0
1437196673.16840386,502653,960.7283325195312,-0.01640624925494194,3651,0
1437196673.51264000,503013,960.7056884765625,-0.0390625,3652,0
1437196673.90173602,503373,960.7274780273438,-0.017265625298023224,3654,0
1437196674.25090384,503693,960.7099609375,-0.03476562350988388,3656,0
1437196674.51525187,504014,960.7224731445312,-0.02226562425494194,3657,0
1437196674.85740805,504334,960.7227783203125,-0.021953124552965164,3658,0
1437196675.09511590,504614,960.7099609375,-0.03476562350988388,3659,0
1437196675.44557190,504894,960.7085571289062,-0.03617187589406967,3661,0
1437196675.86293602,505174,960.719970703125,-0.0247656237334013,3662,0
1437196676.24492383,505454,960.7271118164062,-0.017656249925494194,3663,0
1437196676.69410396,505735,960.712890625,-0.03187499940395355,3664,0
1437196677.01000786,506015,960.7113037109375,-0.03343749791383743,3666,0
1437196677.38337183,506295,960.7213745117188,-0.023359375074505806,3667,0
1437196677.62326002,506575,960.7286987304688,-0.01601562462747097,3668,0
1437196677.94747996,506855,960.719970703125,-0.0247656237334013,3668,0
1437196678.18455195,507136,960.7185668945312,-0.02617187425494194,3670,0
1437196678.52279592,507536,960.7257080078125,-0.019062500447034836,3671,0
1437196678.76284003,507936,960.7341918945312,-0.010546875186264515,3673,0
1437196679.08125997,508336,960.7183227539062,-0.026406249031424522,3674,0
1437196679.49618793,508776,960.7156982421875,-0.029062500223517418,3677,0
1437196679.91036797,509216,960.7142944335938,-0.03046874888241291,3678,0
1437196680.25843596,509656,960.7266845703125,-0.018046874552965164,3679,0
1437196680.57767987,510096,960.7185668945312,-0.02617187425494194,3682,0
1437196681.05269599,510536,960.7241821289062,-0.020546874031424522,3683,0
1437196681.41587591,510936,960.7183227539062,-0.026406249031424522,3685,0
1437196681.83410001,511336,960.7341918945312,-0.010546875186264515,3687,0
1437196682.31089187,511736,960.7286987304688,-0.01601562462747097,3688,0
1437196682.65550804,512136,960.7162475585938,-0.02851562388241291,3689,0
1437196683.00260782,512536,960.7257080078125,-0.019062500447034836,3691,0
1437196683.36373186,512896,960.7099609375,-0.03476562350988388,3693,0
1437196683.74106383,513256,960.7233276367188,-0.021406250074505806,3695,0
1437196684.15404797,513616,960.7341918945312,-0.010546875186264515,3696,0
1437196684.48815203,513936,960.7257080078125,-0.019062500447034836,3697,0
1437196684.82633996,514256,960.7357788085938,-0.008984374813735485,3698,0
1437196685.14448786,514576,960.7300415039062,-0.014687499962747097,3700,0
1437196685.42479992,514896,960.7428588867188,-0.0018749999580904841,3702,0
1437196685.70179582,515216,960.7341918945312,-0.010546875186264515,3702,0
1437196686.04460001,515536,960.7528686523438,0.008124999701976776,3704,0
1437196686.58821988,515857,960.7484741210938,0.0037499999161809683,3705,0
1437196686.94230390,516177,960.7413940429688,-0.003359374823048711,3705,0
1437196687.35743594,516497,960.7413330078125,-0.0034374999813735485,3707,0
1437196687.86972785,516817,960.7371826171875,-0.007578124757856131,3708,0
1437196688.18582797,517137,960.7371826171875,-0.007578124757856131,3709,0
1437196688.63299990,517457,960.7385864257812,-0.006171874701976776,3710,0
1437196688.86319590,517777,960.7350463867188,-0.009687500074505806,3712,0
1437196689.11025190,518098,960.7327880859375,-0.011953124776482582,3713,0
1437196689.46244383,518418,960.7399291992188,-0.004843750037252903,3714,0
1437196689.69639993,518859,960.7327880859375,-0.011953124776482582,3716,0
1437196689.93063998,519299,960.744873046875,0.00015624999650754035,3717,0
1437196690.28270793,519780,960.7400512695312,-0.004687499720603228,3719,0
1437196690.77882004,520259,960.7413330078125,-0.0034374999813735485,3720,0
1437196691.29011989,520740,960.7562255859375,0.011484374292194843,3723,0
1437196691.72729588,521161,960.737060546875,-0.007656249683350325,3725,0
1437196692.11552000,521581,960.7542724609375,0.009531250223517418,3727,0
1437196692.58861995,521961,960.7582397460938,0.013515625149011612,3727,0
1437196693.00492001,522342,960.7399291992188,-0.004843750037252903,3729,0
1437196693.35601187,522722,960.7470703125,0.002343749860301614,3730,0
1437196693.77011991,523103,960.7456665039062,0.0009374999790452421,3732,0
1437196694.18329597,523483,960.76708984375,0.022343749180436134,3735,0
1437196694.44635987,523863,960.7612915039062,0.01656249910593033,3736,0
1437196694.80343604,524244,960.7341918945312,-0.010546875186264515,3736,0
1437196695.11964393,524624,960.7456665039062,0.0009374999790452421,3737,0
1437196695.45473599,524964,960.7598876953125,0.015156249515712261,3739,0
1437196695.83898783,525304,960.75,0.005234374664723873,3740,0
1437196696.18409991,525604,960.7456665039062,0.0009374999790452421,3741,0
1437196696.45229197,525905,960.7442626953125,-0.00046874998952262104,3743,0
1437196696.76435590,526205,960.7486572265625,0.00390625,3745,0
1437196697.17855597,526506,960.7598876953125,0.015156249515712261,3745,0
1437196697.49475598,526806,960.75,0.005234374664723873,3746,0
1437196697.84381604,527106,960.7598876953125,0.015156249515712261,3748,0
1437196698.26801991,527406,960.758544921875,0.013828124850988388,3749,0
1437196698.73525190,527706,960.7449951171875,0.00023437499476131052,3750,0
1437196699.05337596,528006,960.7484130859375,0.0036718749906867743,3750,0
1437196699.38647604,528306,960.7498779296875,0.005156249739229679,3752,0
1437196699.97968388,528607,960.7442626953125,-0.00046874998952262104,3754,0
1437196700.49199605,528907,960.7399291992188,-0.004843750037252903,3754,0
1437196700.80808783,529208,960.7516479492188,0.006874999962747097,3755,0
1437196701.12521982,529548,960.7516479492188,0.006874999962747097,3757,0
1437196701.46034384,529888,960.7366333007812,-0.008124999701976776,3758,0
1437196701.69838786,530228,960.73828125,-0.0064843748696148396,3760,0
1437196702.05214405,530569,960.753173828125,0.008437499403953552,3761,0
1437196702.41676402,530909,960.7498779296875,0.005156249739229679,3763,0
1437196702.73593593,531369,960.728515625,-0.016249999403953552,3763,0
1437196702.97598791,531830,960.7615966796875,0.016874998807907104,3765,0
1437196703.36103201,532411,960.741455078125,-0.003281249897554517,3767,0
1437196703.73441195,533031,960.7371826171875,-0.007578124757856131,3770,0
1437196704.11844397,533652,960.7285766601562,-0.016171874478459358,3772,0
1437196704.74269986,534192,960.7514038085938,0.006640624720603228,3774,0
1437196705.26584387,534733,960.74169921875,-0.003046874888241291,3776,0
1437196705.67818403,535193,960.7413330078125,-0.0034374999813735485,3778,0
1437196706.18922782,535654,960.7514038085938,0.006640624720603228,3780,0
1437196706.60237598,536054,960.7456665039062,0.0009374999790452421,3782,0
1437196707.07969999,536454,960.7483520507812,0.0035937498323619366,3782,0
1437196707.45477200,536854,960.7514038085938,0.006640624720603228,3785,0
1437196707.74592400,537255,960.7484741210938,0.0037499999161809683,3786,0
1437196708.18210793,537654,960.735595703125,-0.009140624664723873,3787,0
1437196708.59082389,538015,960.7327880859375,-0.011953124776482582,3789,0
1437196708.86949992,538375,960.73828125,-0.0064843748696148396,3791,0
1437196709.21171999,538695,960.7156982421875,-0.029062500223517418,3792,0
1437196709.63971996,539015,960.7283325195312,-0.01640624925494194,3793,0
1437196710.01988792,539335,960.7149658203125,-0.029765624552965164,3794,0
1437196710.34900784,539655,960.7316284179688,-0.013124999590218067,3795,0
1437196710.62714386,539975,960.7142944335938,-0.03046874888241291,3795,0
1437196711.01039600,540295,960.7116088867188,-0.03312499821186066,3798,0
1437196711.36196804,540615,960.7099609375,-0.03476562350988388,3798,0
1437196711.71198392,540935,960.712890625,-0.03187499940395355,3799,0
1437196712.01562786,541255,960.728515625,-0.016249999403953552,3800,0
1437196712.35992002,541575,960.7227783203125,-0.021953124552965164,3802,0
1437196712.70305586,541895,960.7243041992188,-0.02046874910593033,3802,0
1437196713.02207589,542215,960.7071533203125,-0.037578124552965164,3803,0
1437196713.36431599,542535,960.7124633789062,-0.03226562589406967,3804,0
1437196713.85044384,542855,960.719970703125,-0.0247656237334013,3806,0
1437196714.26357198,543175,960.7156982421875,-0.029062500223517418,3806,0
1437196714.61691189,543495,960.7171020507812,-0.027656249701976776,3807,0
1437196714.94312000,543815,960.7042236328125,-0.040546875447034836,3807,0
1437196715.18711996,544135,960.71630859375,-0.028437498956918716,3807,0
1437196715.53919983,544455,960.7213745117188,-0.023359375074505806,3808,0
1437196715.77531195,544815,960.7028198242188,-0.04195312410593033,3807,0
1437196716.03144383,545175,960.7113037109375,-0.03343749791383743,3807,0
1437196716.36955190,545575,960.6982421875,-0.04648437350988388,3807,0
1437196716.70377183,545975,960.7028198242188,-0.04195312410593033,3807,0
1437196717.02080393,546375,960.6998901367188,-0.04484374821186066,3808,0
1437196717.26193595,546776,960.7056274414062,-0.039140623062849045,3808,0
1437196717.68920803,547176,960.7266845703125,-0.018046874552965164,3809,0
1437196718.10219193,547576,960.7142944335938,-0.03046874888241291,3809,0
1437196718.43144393,547936,960.7113647460938,-0.03335937485098839,3809,0
1437196718.82764387,548297,960.7099609375,-0.03476562350988388,3808,0
1437196719.13577986,548657,960.712890625,-0.03187499940395355,3808,0
1437196719.54932404,549017,960.719970703125,-0.0247656237334013,3810,0
1437196719.85403204,549377,960.7257080078125,-0.019062500447034836,3808,0
1437196720.19947982,549698,960.7099609375,-0.03476562350988388,3807,0
1437196720.53131986,550018,960.7183227539062,-0.026406249031424522,3809,0
1437196720.80252004,550338,960.7099609375,-0.03476562350988388,3807,0
1437196721.36284804,550618,960.735595703125,-0.009140624664723873,3809,0
1437196721.71579599,550899,960.7271118164062,-0.017656249925494194,3809,0
1437196722.18900394,551179,960.7399291992188,-0.004843750037252903,3810,0
1437196722.54324389,551460,960.7385864257812,-0.006171874701976776,3809,0
1437196722.89231992,551739,960.7442626953125,-0.00046874998952262104,3810,0
1437196723.20049191,552020,960.7400512695312,-0.004687499720603228,3810,0
1437196723.43346786,552300,960.7350463867188,-0.009687500074505806,3810,0
1437196723.71768403,552700,960.75,0.005234374664723873,3811,0
1437196724.04776788,553100,960.7327880859375,-0.011953124776482582,3811,0
1437196724.29691982,553540,960.7427978515625,-0.001953125,3812,0
1437196724.61310005,553980,960.7550659179688,0.010312499478459358,3812,0
1437196725.02717590,554420,960.739990234375,-0.004765625111758709,3812,0
1437196725.37128401,554860,960.7498168945312,0.005078124813735485,3813,0
1437196725.85452795,555300,960.7612915039062,0.01656249910593033,3814,0
1437196726.26777983,555740,960.7456665039062,0.0009374999790452421,3814,0
1437196726.68297982,556140,960.765625,0.0208593737334013,3815,0
1437196727.02507591,556540,960.751708984375,0.006953124888241291,3814,0
1437196727.53919601,556940,960.7642211914062,0.019453125074505806,3817,0
1437196727.88540792,557300,960.7642211914062,0.019453125074505806,3817,0
1437196728.12448001,557660,960.75,0.005234374664723873,3816,0
1437196728.57658792,558020,960.7449951171875,0.00023437499476131052,3818,0
1437196728.86381197,558380,960.774169921875,0.029453124850988388,3818,0
1437196729.20304394,558700,960.7698974609375,0.025156250223517418,3820,0
1437196729.58303189,559020,960.7671508789062,0.02242187410593033,3820,0
1437196730.05927587,559340,960.7562255859375,0.011484374292194843,3820,0
1437196730.41237593,559660,960.76708984375,0.022343749180436134,3823,0
1437196730.67356396,559980,960.765625,0.0208593737334013,3822,0
1437196730.91195989,560300,960.7628173828125,0.018046874552965164,3822,0
1437196731.26784396,560620,960.7799072265625,0.03515625,3824,0
1437196731.50694799,560940,960.7727661132812,0.028046874329447746,3823,0
1437196731.96043587,561260,960.7713012695312,0.02656249888241291,3824,0
1437196732.27621198,561581,960.7799682617188,0.035234373062849045,3825,0
1437196732.71334004,561902,960.7771606445312,0.03242187574505806,3827,0
1437196732.95261192,562222,960.7827758789062,0.03804687410593033,3828,0
1437196733.19766402,562542,960.787109375,0.04234375059604645,3829,0
1437196733.54172802,562862,960.7684936523438,0.023749999701976776,3829,0
1437196733.78394389,563183,960.7770385742188,0.03226562589406967,3829,0
1437196734.01904392,563503,960.7562255859375,0.011484374292194843,3830,0
1437196734.37019992,563823,960.76708984375,0.022343749180436134,3831,0
1437196734.65032387,564143,960.7584838867188,0.013749999925494194,3832,0
1437196734.95839190,564463,960.7486572265625,0.00390625,3832,0
1437196735.30067182,564783,960.7598876953125,0.015156249515712261,3833,0
1437196735.64277983,565064,960.7642211914062,0.019453125074505806,3834,0
1437196735.89868784,565343,960.7384033203125,-0.0063281250186264515,3835,0
1437196736.14201593,565624,960.7433471679688,-0.0014062499394640326,3835,0
1437196736.55213189,565904,960.7482299804688,0.0035156249068677425,3836,0
1437196736.86512399,566184,960.7562255859375,0.011484374292194843,3836,0
1437196737.10119987,566464,960.7542724609375,0.009531250223517418,3837,0
1437196737.34040785,566744,960.7614135742188,0.016640624031424522,3838,0
1437196737.68457603,567024,960.7570190429688,0.012265624478459358,3838,0
1437196737.93061590,567304,960.75,0.005234374664723873,3838,0
1437196738.34178400,567584,960.7456665039062,0.0009374999790452421,3838,0
1437196738.69589186,567864,960.7584838867188,0.013749999925494194,3840,0
1437196739.16817188,568144,960.7374267578125,-0.0073437499813735485,3840,0
1437196739.62634802,568424,960.7528076171875,0.008046874776482582,3841,0
1437196739.96054387,568704,960.7399291992188,-0.004843750037252903,3841,0
1437196740.19860005,568984,960.7433471679688,-0.0014062499394640326,3842,0
1437196740.54979587,569264,960.7482299804688,0.0035156249068677425,3843,0
1437196740.79882383,569664,960.7528686523438,0.008124999701976776,3843,0
1437196741.03294802,570064,960.7428588867188,-0.0018749999580904841,3845,0
1437196741.27417994,570464,960.7470092773438,0.0022656249348074198,3845,0
1437196741.59321189,570904,960.73828125,-0.0064843748696148396,3846,0
1437196741.93625188,571344,960.7413940429688,-0.003359374823048711,3848,0
1437196742.35849595,571785,960.7484741210938,0.0037499999161809683,3850,0
1437196742.73767185,572225,960.7528686523438,0.008124999701976776,3850,0
1437196743.15075994,572665,960.7484741210938,0.0037499999161809683,3851,0
1437196743.56394792,573065,960.7369995117188,-0.007734374608844519,3851,0
1437196743.99523997,573465,960.7533569335938,0.008593750186264515,3853,0
1437196744.40837193,573825,960.7456665039062,0.0009374999790452421,3854,0
1437196744.75141597,574185,960.7399291992188,-0.004843750037252903,3855,0
1437196745.03060389,574545,960.7487182617188,0.003984374925494194,3856,0
1437196745.52375984,574865,960.7562255859375,0.011484374292194843,3857,0
1437196745.93580389,575185,960.7386474609375,-0.006093749776482582,3857,0
1437196746.20811200,575506,960.7514038085938,0.006640624720603228,3857,0
1437196746.55210400,575826,960.7485961914062,0.0038281248416751623,3859,0
1437196746.79244399,576147,960.739990234375,-0.004765625111758709,3859,0
1437196747.03937602,576467,960.7470703125,0.002343749860301614,3860,0
1437196747.62171984,576787,960.7685546875,0.02382812462747097,3861,0
1437196747.85876799,577108,960.7614135742188,0.016640624031424522,3862,0
1437196748.10486388,577428,960.7437133789062,-0.001015624962747097,3862,0
1437196748.48299193,577748,960.7462158203125,0.0014843749813735485,3864,0
1437196748.93620396,578068,960.7598876953125,0.015156249515712261,3864,0
1437196749.25240397,578388,960.7642211914062,0.019453125074505806,3866,0
1437196749.69799185,578709,960.7485961914062,0.0038281248416751623,3866,0
1437196749.93308783,579029,960.7442626953125,-0.00046874998952262104,3867,0
1437196750.28772402,579389,960.7485961914062,0.0038281248416751623,3867,0
1437196750.65298390,579750,960.75,0.005234374664723873,3868,0
1437196750.96294785,580110,960.757080078125,0.012343749403953552,3870,0
1437196751.20970392,580510,960.7487182617188,0.003984374925494194,3871,0
1437196751.45920801,580911,960.751220703125,0.0064843748696148396,3872,0
1437196751.86327982,581311,960.7516479492188,0.006874999962747097,3873,0
1437196752.25861597,581711,960.7642211914062,0.019453125074505806,3875,0
1437196752.59262800,582112,960.7412109375,-0.0035156249068677425,3875,0
1437196752.97475600,582512,960.7428588867188,-0.0018749999580904841,3876,0
1437196753.39190793,582873,960.7516479492188,0.006874999962747097,3879,0
1437196753.76915598,583233,960.7670288085938,0.02226562425494194,3879,0
1437196754.07765603,583593,960.7542114257812,0.00945312436670065,3879,0
1437196754.48745990,583954,960.7598876953125,0.015156249515712261,3880,0
1437196754.86561990,584274,960.7311401367188,-0.013593750074505806,3880,0
1437196755.11321187,584594,960.7427978515625,-0.001953125,3881,0
1437196755.72909188,584914,960.7286376953125,-0.016093749552965164,3884,0
1437196756.08218002,585234,960.7342529296875,-0.010468749329447746,3884,0
1437196756.39921594,585554,960.7470092773438,0.0022656249348074198,3885,0
1437196756.73444796,585874,960.7542724609375,0.009531250223517418,3885,0
1437196757.07279587,586194,960.7456665039062,0.0009374999790452421,3886,0
1437196757.38964391,586514,960.741455078125,-0.003281249897554517,3887,0
1437196757.76589584,586834,960.751220703125,0.0064843748696148396,3888,0
1437196758.00792789,587154,960.7456665039062,0.0009374999790452421,3888,0
1437196758.35428786,587514,960.7271118164062,-0.017656249925494194,3889,0
1437196758.62621593,587874,960.7423706054688,-0.002343749860301614,3890,0
1437196758.87331605,588234,960.7584838867188,0.013749999925494194,3892,0
1437196759.25639582,588594,960.7485961914062,0.0038281248416751623,3892,0
1437196759.63061190,588954,960.7442626953125,-0.00046874998952262104,3893,0
1437196759.87768793,589314,960.7598876953125,0.015156249515712261,3896,0
1437196760.43399191,589674,960.7450561523438,0.0003124999930150807,3895,0
1437196760.77908802,590034,960.7514038085938,0.006640624720603228,3896,0
1437196761.16421986,590394,960.7528076171875,0.008046874776482582,3898,0
1437196761.50538397,590754,960.753662109375,0.008906249888241291,3899,0
1437196761.77251983,591114,960.75,0.005234374664723873,3900,0
1437196762.02757192,591474,960.7528686523438,0.008124999701976776,3901,0
1437196762.33600783,591834,960.757080078125,0.012343749403953552,3903,0
1437196762.74297190,592194,960.7528686523438,0.008124999701976776,3904,0
1437196763.09007597,592554,960.7698974609375,0.025156250223517418,3905,0
1437196763.46231604,592914,960.765625,0.0208593737334013,3906,0
1437196763.80531597,593274,960.7482299804688,0.0035156249068677425,3907,0
1437196764.16349602,593635,960.7612915039062,0.01656249910593033,3907,0
1437196764.67586803,593955,960.7542724609375,0.009531250223517418,3908,0
1437196764.99081588,594275,960.7484741210938,0.0037499999161809683,3909,0
1437196765.34416389,594595,960.7482299804688,0.0035156249068677425,3910,0
1437196765.77114797,594915,960.757080078125,0.012343749403953552,3912,0
1437196766.08425999,595235,960.7656860351562,0.020937498658895493,3913,0
1437196766.33049989,595556,960.7582397460938,0.013515625149011612,3914,0
1437196766.64549589,595876,960.764892578125,0.020156249403953552,3914,0
