timestamp,ATTITUDE.time_boot_ms,ATTITUDE.roll,ATTITUDE.pitch,ATTITUDE.yaw,ATTITUDE.rollspeed,ATTITUDE.pitchspeed,ATTITUDE.yawspeed
1437195937.54888391,115067,-0.019412091001868248,0.008420921862125397,-0.7306361794471741,-0.05367952585220337,0.029925914481282234,0.0007021958008408546
1437195938.07319188,115469,-0.01932472176849842,0.00828547403216362,-0.7305161952972412,-0.05372117832303047,0.03001927025616169,0.0007168093579821289
1437195938.39730787,115871,-0.019314030185341835,0.008074518293142319,-0.7306342720985413,-0.05439402163028717,0.02941412292420864,0.0004182348493486643
1437195938.69357204,116273,-0.01943168230354786,0.00791184976696968,-0.7308436036109924,-0.05417195335030556,0.030173052102327347,-0.0003326183359604329
1437195939.19473982,116635,-0.019215591251850128,0.007880743592977524,-0.7306063175201416,-0.055376093834638596,0.02992258593440056,0.0011579067213460803
1437195939.46283984,116997,-0.019709520041942596,0.008037079125642776,-0.7304139137268066,-0.053077079355716705,0.029572412371635437,-0.00017132455832324922
1437195939.84585190,117359,-0.019319714978337288,0.007961597293615341,-0.7304691076278687,-0.054112955927848816,0.030435828492045403,0.00029809135594405234
1437195940.16995192,117720,-0.01959851011633873,0.008208688348531723,-0.7304515242576599,-0.05316917970776558,0.03003682941198349,0.0012291350867599249
1437195940.64326382,118082,-0.019352706149220467,0.00828617438673973,-0.7306006550788879,-0.05481462553143501,0.03013133443892002,0.00044176928349770606
1437195940.88323998,118404,-0.019418340176343918,0.008648991584777832,-0.7306246161460876,-0.05458835884928703,0.029491577297449112,0.0002663958875928074
1437195941.26937199,118726,-0.01921834610402584,0.00870625302195549,-0.7307066321372986,-0.05393480509519577,0.029751142486929893,-0.0005814871401526034
1437195941.68351984,119047,-0.01885477639734745,0.008489374071359634,-0.7310197353363037,-0.05387924611568451,0.030271928757429123,0.000644183368422091
1437195942.09788394,119368,-0.019087890163064003,0.008552338927984238,-0.7310723066329956,-0.05495186895132065,0.029974360018968582,0.00011761494533857331
1437195942.51103997,119690,-0.019074317067861557,0.008497282862663269,-0.7311455607414246,-0.05369775369763374,0.03086860105395317,-0.00015478042769245803
1437195943.02124000,120011,-0.01898081786930561,0.008807539939880371,-0.730903685092926,-0.05564402416348457,0.029974082484841347,5.720730041502975e-05
1437195943.34015584,120332,-0.01894308440387249,0.008550863713026047,-0.7312358617782593,-0.054439008235931396,0.030330009758472443,0.00013908761320635676
1437195943.77942395,120654,-0.018449272960424423,0.008397474884986877,-0.7314614057540894,-0.05402153357863426,0.030751142650842667,-9.59180761128664e-05
1437195944.12682796,121016,-0.01885608583688736,0.008822575211524963,-0.7316105365753174,-0.054904744029045105,0.030117377638816833,-5.911668631597422e-05
1437195944.37564397,121377,-0.018459459766745567,0.008551366627216339,-0.7317820191383362,-0.0545579195022583,0.030355146154761314,0.0012919341679662466
1437195944.78986001,121738,-0.01834726706147194,0.00877334177494049,-0.7314678430557251,-0.054428789764642715,0.030102599412202835,0.0009972129482775927
1437195945.06821585,122141,-0.018346836790442467,0.008684322237968445,-0.7312308549880981,-0.05562543496489525,0.030121540650725365,0.0003182984364684671
1437195945.31506801,122543,-0.018031518906354904,0.008458424359560013,-0.7312681078910828,-0.05449831485748291,0.030431058257818222,0.0007707232725806534
1437195945.56428385,122946,-0.017741020768880844,0.008449245244264603,-0.7308077216148376,-0.05491042882204056,0.030324051156640053,0.0014535762602463365
1437195945.85344005,123387,-0.017582867294549942,0.00826660543680191,-0.7307420372962952,-0.054993461817502975,0.031118445098400116,0.0006546134827658534
1437195946.26649189,123829,-0.0177970789372921,0.008434023708105087,-0.7304071187973022,-0.05678459256887436,0.030523201450705528,3.5426073736744e-05
1437195946.69165587,124231,-0.017554601654410362,0.008161835372447968,-0.7305114269256592,-0.056489940732717514,0.03017355501651764,0.00019430016982369125
1437195947.10576797,124632,-0.01751023903489113,0.007931280881166458,-0.7308829426765442,-0.05642633140087128,0.03163452818989754,0.00013727131590712816
1437195947.51898384,125035,-0.01725403405725956,0.007851149886846542,-0.7307424545288086,-0.05542125180363655,0.030847936868667603,9.226468682754785e-05
1437195947.92023587,125396,-0.016762852668762207,0.00773051381111145,-0.7307564616203308,-0.055998917669057846,0.031268052756786346,0.0006280167144723237
1437195948.51444793,125757,-0.016609448939561844,0.007879164069890976,-0.7305296063423157,-0.05638083070516586,0.03103126771748066,0.0005729599506594241
1437195948.95569205,126119,-0.01633848249912262,0.007937323302030563,-0.7302440404891968,-0.05613141134381294,0.03122860938310623,0.0005889441235922277
1437195949.28364396,126480,-0.015808848664164543,0.007593624293804169,-0.7304005026817322,-0.05590340495109558,0.0307396799325943,0.0006519032176584005
1437195949.51289582,126841,-0.01627563312649727,0.007727243006229401,-0.7303401231765747,-0.05780747905373573,0.0311603806912899,0.00021728711726609617
1437195949.75796795,127204,-0.015892373397946358,0.00790945440530777,-0.7302613854408264,-0.0562448725104332,0.03187718614935875,0.00021904912136960775
1437195950.11710405,127566,-0.01590876281261444,0.007787477225065231,-0.7301467061042786,-0.05595369264483452,0.031627051532268524,-5.969464473309927e-05
1437195950.37926793,127927,-0.01582491770386696,0.00773698091506958,-0.7301837801933289,-0.05854783207178116,0.03129815310239792,0.0007572482572868466
1437195950.79441190,128288,-0.015559745952486992,0.0076659247279167175,-0.7301858067512512,-0.056773923337459564,0.0313812755048275,-4.2165123886661604e-05
1437195951.20654798,128609,-0.015484713017940521,0.00773930549621582,-0.7303839921951294,-0.05672876164317131,0.03175470232963562,0.001216642907820642
1437195951.64571190,128931,-0.015524588525295258,0.0076407454907894135,-0.7305917739868164,-0.058521438390016556,0.0318862721323967,-0.00012778359814547002
1437195951.99181604,129253,-0.0158502496778965,0.007646791636943817,-0.7305958271026611,-0.057488735765218735,0.03127045929431915,5.582031008088961e-05
1437195952.24211597,129575,-0.015630967915058136,0.007652323693037033,-0.7305824756622314,-0.05828768387436867,0.03148501366376877,0.0015677118208259344
1437195952.65590000,129897,-0.014976203441619873,0.007232140749692917,-0.7306569814682007,-0.0589628592133522,0.0314130038022995,0.0009278873330913484
1437195952.90723205,130218,-0.014984162524342537,0.007681351155042648,-0.7305972576141357,-0.05750104784965515,0.032160382717847824,0.0002544930321164429
1437195953.27149987,130539,-0.015080584213137627,0.007671177387237549,-0.7305610775947571,-0.05819433182477951,0.03176932409405708,0.0002642247127369046
1437195953.51255584,130861,-0.015214908868074417,0.007887955754995346,-0.7305095791816711,-0.057980481535196304,0.03211740404367447,-0.000450430263299495
1437195953.84054399,131182,-0.01517099142074585,0.007862567901611328,-0.7304194569587708,-0.05868281424045563,0.0321650505065918,0.0010540852090343833
1437195954.25701189,131505,-0.015117105096578598,0.007582534104585648,-0.7302589416503906,-0.0600506030023098,0.031587544828653336,0.00031353451777249575
1437195954.48589587,131827,-0.015344694256782532,0.007630176842212677,-0.730497419834137,-0.057832978665828705,0.03198248893022537,-0.0003328194725327194
1437195954.72811985,132148,-0.015578767284750938,0.007783256471157074,-0.7308163046836853,-0.05936845764517784,0.03211024031043053,-0.0008627010392956436
1437195955.09973598,132469,-0.015829771757125854,0.007780011743307114,-0.7309391498565674,-0.05765138566493988,0.03170465677976608,0.0003194064775016159
1437195955.34942794,132790,-0.015640942379832268,0.007981017231941223,-0.7308436036109924,-0.05694087967276573,0.0320398285984993,-2.4117834982462227e-05
1437195955.76350403,133113,-0.015355462208390236,0.007382586598396301,-0.7311160564422607,-0.05829821527004242,0.031471844762563705,0.00045073131332173944
1437195956.11970782,133434,-0.015430165454745293,0.007425118237733841,-0.7310532331466675,-0.06096254661679268,0.03215799108147621,0.000875722907949239
1437195956.34965205,133755,-0.015423743054270744,0.007683631032705307,-0.7308332324028015,-0.05954460799694061,0.03227301314473152,-0.00021818274399265647
1437195956.61777997,134076,-0.0157014150172472,0.007561232894659042,-0.7309890389442444,-0.0587732307612896,0.0317266583442688,0.00036068769986741245
1437195956.96401191,134397,-0.015625180676579475,0.007150463759899139,-0.7311364412307739,-0.05938318744301796,0.03208056837320328,0.000962577760219574
1437195957.21402383,134719,-0.015308365225791931,0.006947707384824753,-0.7311558127403259,-0.05946183204650879,0.03259732201695442,0.001783190295100212
1437195957.62724805,135040,-0.015524037182331085,0.007017970085144043,-0.7311241030693054,-0.059757426381111145,0.03231286257505417,0.00038366144872270525
1437195958.04140401,135362,-0.015499407425522804,0.007040776312351227,-0.7311054468154907,-0.058812111616134644,0.03227061405777931,-0.0003830395871773362
1437195958.45067596,135684,-0.01563497819006443,0.007167082279920578,-0.7312354445457458,-0.05967343598604202,0.03195752575993538,0.00042468009633012116
1437195958.70364785,136006,-0.015507319942116737,0.0069517940282821655,-0.7313952445983887,-0.06009531766176224,0.03269316628575325,0.000855755468364805
1437195959.11893201,136327,-0.015151586383581161,0.006879378110170364,-0.7315346598625183,-0.05922325327992439,0.03251614794135094,0.0005610183579847217
1437195959.43726802,136649,-0.015355231240391731,0.006766345351934433,-0.7314548492431641,-0.05949965864419937,0.03299952670931816,-0.0005937132518738508
1437195959.66651583,136971,-0.015429317951202393,0.006896637380123138,-0.7314658761024475,-0.05822273716330528,0.0321258082985878,0.0006131604313850403
1437195959.90817595,137293,-0.015408424660563469,0.006880708038806915,-0.7315745949745178,-0.05952787771821022,0.032958175987005234,0.0007018335163593292
1437195960.32159591,137614,-0.01519537903368473,0.00679720938205719,-0.7316420674324036,-0.06042306497693062,0.03260938078165054,-0.0014400552026927471
1437195960.73476386,137937,-0.01457086019217968,0.0067063793540000916,-0.7316086888313293,-0.06058075651526451,0.03171335533261299,9.431009675608948e-05
1437195961.14872384,138258,-0.014701157808303833,0.006624169647693634,-0.7314848303794861,-0.06014791876077652,0.032936036586761475,0.00024648962425999343
1437195961.39585185,138580,-0.014926843345165253,0.00689283013343811,-0.7315461039543152,-0.0594138577580452,0.032482970505952835,-0.0006150176050141454
1437195961.79702783,138902,-0.014927614480257034,0.006923507899045944,-0.7315983772277832,-0.059811174869537354,0.03265436738729477,0.00010734266106737778
1437195962.08018804,139224,-0.014693409204483032,0.006575502455234528,-0.731673538684845,-0.061122894287109375,0.03293488919734955,0.00043683566036634147
1437195962.41630387,139545,-0.014233613386750221,0.006606347858905792,-0.7316755056381226,-0.06220155581831932,0.033162474632263184,-0.0008271880797110498
1437195962.74862385,139907,-0.014417048543691635,0.006785545498132706,-0.7317285537719727,-0.060145892202854156,0.031917061656713486,0.0005780825740657747
1437195963.16154385,140269,-0.014207100495696068,0.006567798554897308,-0.7318704128265381,-0.06076567620038986,0.03211970627307892,0.000625317741651088
1437195963.39669585,140630,-0.014269094914197922,0.006638877093791962,-0.7319207787513733,-0.06114080548286438,0.03317053243517876,-0.00038735647103749216
1437195963.63387203,140993,-0.014366935938596725,0.006713956594467163,-0.7317793369293213,-0.06078549474477768,0.03291946277022362,-0.00021996287978254259
1437195964.14119196,141354,-0.01414361223578453,0.006957411766052246,-0.7321680784225464,-0.061230096966028214,0.033174723386764526,9.297931683249772e-06
1437195964.46215200,141716,-0.014369912445545197,0.0069533661007881165,-0.7323319911956787,-0.06044108048081398,0.03278329595923424,0.0009478845167905092
1437195964.77855182,142079,-0.014030694961547852,0.007036961615085602,-0.7327231764793396,-0.06034311652183533,0.032900769263505936,-0.0002669516543392092
1437195965.12335587,142440,-0.014086071401834488,0.007120184600353241,-0.732656717300415,-0.0612737201154232,0.03277973458170891,0.000518075714353472
1437195965.44168401,142801,-0.014125753194093704,0.007178224623203278,-0.7325790524482727,-0.06185033917427063,0.032425131648778915,0.0005747150280512869
1437195965.67190790,143164,-0.01361321285367012,0.0070126913487911224,-0.7325639128684998,-0.06223722919821739,0.03286595270037651,9.229573333868757e-05
1437195966.21386790,143525,-0.013960182666778564,0.007160410284996033,-0.7324923872947693,-0.061574794352054596,0.033273518085479736,0.0004788953228853643
1437195966.53194785,143887,-0.013541532680392265,0.007064998149871826,-0.7323771119117737,-0.06223170831799507,0.03324252739548683,0.0005519521655514836
1437195966.94512391,144249,-0.014016777276992798,0.007274370640516281,-0.7323257923126221,-0.06270661950111389,0.033617570996284485,0.00018296908820047975
1437195967.35943985,144611,-0.013910043984651566,0.00735950842499733,-0.7326698899269104,-0.06304017454385757,0.032832320779561996,0.001131094410084188
1437195967.77253199,144973,-0.013734832406044006,0.007072478532791138,-0.7327580451965332,-0.06208856776356697,0.03288906812667847,0.0010833698324859142
1437195968.02066803,145334,-0.014244062826037407,0.007171303033828735,-0.7329838871955872,-0.06343517452478409,0.03309611231088638,0.0019915655720978975
1437195968.29767203,145696,-0.013921821489930153,0.007034715265035629,-0.733261227607727,-0.06311947107315063,0.03280911222100258,0.0006380097474902868
1437195968.54803991,146058,-0.013730455189943314,0.0073564425110816956,-0.7328809499740601,-0.062106866389513016,0.03421972319483757,0.0005041873664595187
1437195969.04304790,146420,-0.0134957954287529,0.007066421210765839,-0.7329480051994324,-0.06180565059185028,0.03404926508665085,0.000329949805745855
1437195969.37220788,146782,-0.012963712215423584,0.007082067430019379,-0.7329059839248657,-0.06300221383571625,0.03395405411720276,-0.00020770866831298918
1437195969.63840795,147144,-0.013185331597924232,0.0072129033505916595,-0.7328293919563293,-0.06261841952800751,0.033839575946331024,0.00023401914222631603
1437195970.08223605,147506,-0.012899518013000488,0.006917387247085571,-0.7328638434410095,-0.06554319709539413,0.03325790911912918,0.000628124107606709
1437195970.41076803,147868,-0.013070054352283478,0.006956376135349274,-0.732960045337677,-0.06393348425626755,0.03368992730975151,0.0003291611501481384
1437195970.67278790,148229,-0.012818071991205215,0.007042557001113892,-0.7332768440246582,-0.061656393110752106,0.034159548580646515,9.55083014559932e-05
1437195971.11504388,148571,-0.012753518298268318,0.006888039410114288,-0.7333629131317139,-0.06363847851753235,0.03415628895163536,0.0005079039838165045
1437195971.44403195,148893,-0.012404734268784523,0.006660480052232742,-0.7337573170661926,-0.06226813420653343,0.0338074155151844,0.00045229826355353
1437195971.67517185,149215,-0.012502994388341904,0.006698474287986755,-0.733920693397522,-0.06212545931339264,0.03352398797869682,7.765788905089721e-05
1437195972.12248802,149536,-0.012598475441336632,0.006815452128648758,-0.7339242100715637,-0.06226677447557449,0.03405708447098732,-5.611974120256491e-05
1437195972.37437987,149858,-0.012572020292282104,0.006624441593885422,-0.7340399026870728,-0.06258469074964523,0.03355984389781952,0.000734127766918391
1437195972.78268790,150179,-0.012357804924249649,0.0063731856644153595,-0.7341591715812683,-0.0656011775135994,0.03387489169836044,0.0010534856701269746
1437195973.09977198,150501,-0.01183597557246685,0.006223276257514954,-0.7344183325767517,-0.06391424685716629,0.03347208350896835,8.394087490160018e-05
1437195973.32990384,150822,-0.011933665722608566,0.006163034588098526,-0.7343968152999878,-0.06315591186285019,0.033853936940431595,5.32398589712102e-05
1437195973.61121202,151144,-0.012022342532873154,0.006301518529653549,-0.7344281077384949,-0.061289530247449875,0.034119997173547745,0.00045426900032907724
1437195973.92819190,151466,-0.011781401932239532,0.006240971386432648,-0.7343510389328003,-0.06274725496768951,0.03333236277103424,0.00021138536976650357
1437195974.28732800,151747,-0.011483237147331238,0.006009429693222046,-0.73455411195755,-0.06296048313379288,0.03314480185508728,0.0005820296355523169
1437195974.70661592,152028,-0.011185847222805023,0.006083127111196518,-0.7346475720405579,-0.06356967985630035,0.0343136340379715,-2.9908091164543293e-05
1437195974.97863984,152309,-0.011118229478597641,0.006165172904729843,-0.7350506782531738,-0.06303421407938004,0.03321981430053711,0.00022037944290786982
1437195975.22774005,152590,-0.011280523613095284,0.006197541952133179,-0.7350994348526001,-0.06339656561613083,0.03409787639975548,-0.0007174308993853629
1437195975.54478788,152871,-0.011253774166107178,0.006040401756763458,-0.7354472875595093,-0.06309875100851059,0.03458413854241371,-0.0004450945998542011
1437195975.79412389,153153,-0.010889189317822456,0.00563427060842514,-0.735426664352417,-0.06452839076519012,0.03451847657561302,0.0006389031768776476
1437195976.20761585,153435,-0.010484658181667328,0.005423847585916519,-0.7355412840843201,-0.06255726516246796,0.03387431055307388,0.00029394860030151904
1437195976.44014382,153717,-0.010383609682321548,0.005289018154144287,-0.735677182674408,-0.0644385814666748,0.033821456134319305,0.00041222633444704115
1437195976.67720389,153998,-0.01065048761665821,0.005305107682943344,-0.7359331846237183,-0.06577448546886444,0.03434525430202484,-0.00032692725653760135
1437195977.11644793,154279,-0.010679962113499641,0.004993069916963577,-0.7361171841621399,-0.0658530667424202,0.03324701264500618,0.0011099687544628978
1437195977.44651985,154560,-0.010112153366208076,0.005037717521190643,-0.7361290454864502,-0.06374909728765488,0.03361198306083679,0.00043852266389876604
1437195977.68063188,154840,-0.009967582300305367,0.004754737019538879,-0.7364484667778015,-0.06577721238136292,0.03433235362172127,0.0001552986796014011
1437195977.94485188,155122,-0.00987591315060854,0.004859030246734619,-0.7363523244857788,-0.06478995084762573,0.034064579755067825,7.574062328785658e-05
1437195978.32696795,155403,-0.01024150662124157,0.004929613322019577,-0.7364475727081299,-0.06311772763729095,0.03374823182821274,0.0013968442799523473
1437195978.56805587,155685,-0.01039586029946804,0.004802752286195755,-0.7363564372062683,-0.0642252042889595,0.03505702689290047,0.0008184158359654248
1437195978.89820385,156007,-0.010285262018442154,0.00496765598654747,-0.7364280819892883,-0.06479029357433319,0.03375324606895447,0.00014683920016977936
1437195979.31137204,156328,-0.009728554636240005,0.004785824567079544,-0.7362933158874512,-0.06435041129589081,0.03406102582812309,0.0007238084799610078
1437195979.54339194,156649,-0.00958307646214962,0.004784680902957916,-0.7359614372253418,-0.06412147730588913,0.034404803067445755,-1.741284540912602e-05
1437195979.88060784,157012,-0.00995991937816143,0.004984471946954727,-0.7362477779388428,-0.06410384923219681,0.03407596796751022,-6.084060078137554e-05
1437195980.15367985,157374,-0.009911864995956421,0.0050003789365291595,-0.7364658117294312,-0.06562212109565735,0.034499023109674454,6.140596087789163e-05
1437195980.43083596,157736,-0.009645579382777214,0.0052010491490364075,-0.7365590333938599,-0.06515765935182571,0.0343790203332901,0.00029431955772452056
1437195980.75782394,158097,-0.010047173127532005,0.00534970685839653,-0.7367522120475769,-0.06567491590976715,0.03426077589392662,-0.0005288846441544592
1437195980.98903203,158459,-0.009960873052477837,0.0053104981780052185,-0.7371363043785095,-0.06498710811138153,0.03486640006303787,-0.0009225278627127409
1437195981.43628001,158820,-0.009743660688400269,0.005763739347457886,-0.7369954586029053,-0.06442753970623016,0.03423163667321205,0.0012951776152476668
1437195981.85143590,159183,-0.009631184861063957,0.0061044469475746155,-0.7372967004776001,-0.06713173538446426,0.03416171669960022,0.0008257677545771003
1437195982.26553583,159546,-0.009257782250642776,0.006299227476119995,-0.7372756004333496,-0.06503844261169434,0.03441132977604866,0.0003319772658869624
1437195982.67985988,159906,-0.009510274976491928,0.006448809057474136,-0.7373632788658142,-0.06643342971801758,0.034214433282613754,0.0018691886216402054
1437195983.03103995,160268,-0.009457442909479141,0.006734117865562439,-0.7377803921699524,-0.06651850789785385,0.03382435068488121,0.0006373398355208337
1437195983.27174783,160629,-0.009497497230768204,0.006977919489145279,-0.7379799485206604,-0.06450174748897552,0.03437568247318268,0.001464394386857748
1437195983.53408003,160991,-0.009424380026757717,0.006879132241010666,-0.7383409142494202,-0.0670824870467186,0.03447506204247475,0.0005137615953572094
1437195983.81854796,161353,-0.009448487311601639,0.0071003735065460205,-0.7387773394584656,-0.06620752066373825,0.03517092764377594,0.0012589105172082782
1437195984.17143583,161714,-0.009870032779872417,0.0072439126670360565,-0.7391879558563232,-0.06497605890035629,0.03423036262392998,0.0014691518153995275
1437195984.58067203,162076,-0.009529400616884232,0.006836749613285065,-0.7395550012588501,-0.06487493216991425,0.03443120792508125,-0.00010851601837202907
1437195984.95573997,162418,-0.009727353230118752,0.00658981129527092,-0.7398176789283752,-0.06547369062900543,0.03478012979030609,0.0012247274862602353
1437195985.31087995,162739,-0.009330034255981445,0.006381098181009293,-0.739806056022644,-0.06627821922302246,0.03433109074831009,4.894075027550571e-05
1437195985.78347993,163061,-0.009092915803194046,0.006192266941070557,-0.7400104403495789,-0.06613778322935104,0.034586288034915924,0.001113062142394483
1437195986.24372387,163383,-0.009051507338881493,0.00613684207201004,-0.7400122880935669,-0.06877133250236511,0.03582841157913208,-0.0016623076517134905
1437195986.44456792,163705,-0.009131099097430706,0.006242647767066956,-0.7401127219200134,-0.06725195050239563,0.03418976441025734,0.0008996007964015007
1437195986.84558392,164027,-0.00926555972546339,0.006206996738910675,-0.7402832508087158,-0.06661655753850937,0.034542396664619446,0.0009859786368906498
1437195987.19074798,164347,-0.009319467470049858,0.00596974790096283,-0.7404610514640808,-0.06655899435281754,0.03482909873127937,0.0006618161569349468
1437195987.43991995,164670,-0.009016968309879303,0.005945198237895966,-0.7406734228134155,-0.06631412357091904,0.03449157997965813,-0.00017007811402436346
1437195987.85306787,164991,-0.008763240650296211,0.005943659693002701,-0.7404961585998535,-0.06694859266281128,0.03469660505652428,9.118003072217107e-05
1437195988.22413588,165313,-0.008696340024471283,0.005745019763708115,-0.7407450079917908,-0.06631318479776382,0.03541911020874977,0.0005345629760995507
1437195988.47526383,165634,-0.008471811190247536,0.005646027624607086,-0.7408841848373413,-0.06609080731868744,0.035041969269514084,-0.00045871135080233216
1437195988.88949203,165955,-0.007985908538103104,0.005481276661157608,-0.7412455081939697,-0.06619465351104736,0.03535759449005127,0.0011934514623135328
1437195989.16745186,166277,-0.007658727001398802,0.0056310370564460754,-0.7414143681526184,-0.06534454226493835,0.03495599702000618,0.001428504940122366
1437195989.41367984,166599,-0.007747591473162174,0.005578000098466873,-0.7417163848876953,-0.06665366888046265,0.03510221093893051,-0.00028261487022973597
1437195989.66317987,166920,-0.007614064496010542,0.005627460777759552,-0.7419270873069763,-0.06849776953458786,0.034996967762708664,0.00010128665599040687
1437195989.89074802,167282,-0.00743401562795043,0.005616534501314163,-0.7424885630607605,-0.06708792597055435,0.035777147859334946,0.0003074686974287033
1437195990.24302387,167644,-0.007519543636590242,0.005618680268526077,-0.7424666285514832,-0.06809869408607483,0.0357433520257473,-0.0004232720530126244
1437195990.49102402,168006,-0.007238433230668306,0.005523070693016052,-0.7424123287200928,-0.06796446442604065,0.035021327435970306,0.0001270807406399399
1437195990.96230388,168368,-0.0070936111733317375,0.005398541688919067,-0.7425122261047363,-0.06647880375385284,0.03503461927175522,0.00022120874200481921
1437195991.31753588,168730,-0.006925392895936966,0.005090747028589249,-0.7426443099975586,-0.0679703876376152,0.0351584255695343,-0.0006748461746610701
1437195991.58363199,169093,-0.006728044245392084,0.004885382950305939,-0.7429332733154297,-0.06649618595838547,0.035925257951021194,0.00035346849472261965
1437195991.99767590,169454,-0.00682819914072752,0.004806160926818848,-0.7429444789886475,-0.06817707419395447,0.03479800373315811,0.0007347678183577955
1437195992.35288382,169816,-0.006658458616584539,0.004710659384727478,-0.7434660196304321,-0.06822891533374786,0.03529495745897293,-0.00020393115119077265
1437195992.61801600,170178,-0.006757396273314953,0.004830535501241684,-0.7436449527740479,-0.06624000519514084,0.03479594364762306,-0.0009355052025057375
1437195993.03221202,170500,-0.00668479735031724,0.004396919161081314,-0.7436988353729248,-0.06763327866792679,0.03525713086128235,0.0006597256870009005
1437195993.44621992,170821,-0.006785341072827578,0.004272274672985077,-0.7439093589782715,-0.06649491935968399,0.03528105840086937,0.00012016258551739156
1437195993.86048794,171143,-0.006938242353498936,0.0045346468687057495,-0.7441403865814209,-0.06728709489107132,0.034393422305583954,-1.2788706953870133e-05
1437195994.27575183,171464,-0.006695946678519249,0.004577867686748505,-0.7440915107727051,-0.06776008009910583,0.03410692512989044,-6.233398016775027e-05
1437195994.52273202,171786,-0.006519639398902655,0.00435774028301239,-0.7443004250526428,-0.06698184460401535,0.036259107291698456,0.00048069769400171936
1437195994.76103592,172108,-0.006411055568605661,0.004381716251373291,-0.7444777488708496,-0.06626467406749725,0.03554433211684227,0.0005102385184727609
1437195995.04420805,172430,-0.006303589791059494,0.004644207656383514,-0.744455099105835,-0.06722739338874817,0.03560496121644974,0.0001371788966935128
1437195995.30805588,172750,-0.00638934038579464,0.004969440400600433,-0.7446787357330322,-0.06957519054412842,0.03615695238113403,0.00039870903128758073
1437195995.54817605,173072,-0.006025043781846762,0.005186136811971664,-0.7448203563690186,-0.06844279915094376,0.035401683300733566,5.3125542763154954e-05
1437195995.87739205,173393,-0.005910866893827915,0.005153898149728775,-0.7447421550750732,-0.06778042763471603,0.0354393869638443,0.0008331912686116993
1437195996.16844392,173715,-0.0055105797946453094,0.005299270153045654,-0.7447495460510254,-0.06748117506504059,0.036400243639945984,-0.0008347047260031104
1437195996.49855995,174038,-0.005650750361382961,0.0052276551723480225,-0.7454252243041992,-0.06724150478839874,0.0355929471552372,0.00037984864320605993
1437195996.80175591,174359,-0.005839064251631498,0.005350973457098007,-0.7455621957778931,-0.06864593178033829,0.03541501238942146,0.0005774438614025712
1437195997.20282388,174680,-0.005889254622161388,0.005669251084327698,-0.7454508543014526,-0.06816000491380692,0.03567909821867943,-0.0001638770045246929
1437195997.53199196,175000,-0.00577332079410553,0.005963817238807678,-0.7457481026649475,-0.06684592366218567,0.03576017916202545,-2.4495933757862076e-05
1437195997.79115987,175323,-0.0053963810205459595,0.0055723488330841064,-0.7462342977523804,-0.06731361150741577,0.036613717675209045,0.0003433594247326255
